Ngày,Tham chiếu,Tổng khối lượng GD,Tổng giá trị GD,Vốn hóa Thị trường,Mở cửa,Đóng cửa,Cao nhất,Thấp nhất,Thay đổi,% Thay đổi,Khối lượng GD Khớp lệnh,Giá trị GD Khớp lệnh,Khối lượng GD Thỏa thuận,Giá trị GD Thoả thuận
05/06/2019,"14,500",-,,218,"14,500","14,500","14,500","14,500",,,,,-,
04/06/2019,"14,650",70,1000000.0,218,"14,600","14,500","14,600","14,500",-150,-1.02,70,1000000.0,-,
03/06/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
31/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
30/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
29/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
28/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
27/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
24/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
23/05/2019,"14,650",40,1000000.0,220,"14,650","14,650","14,650","14,650",,,40,1000000.0,-,
22/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
21/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
20/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
17/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
16/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
15/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
14/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
13/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
10/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
09/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
08/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
07/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
06/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
03/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
02/05/2019,"14,650",-,,220,"14,650","14,650","14,650","14,650",,,,,-,
