Ngày,Tham chiếu,Tổng khối lượng GD,Tổng giá trị GD,Vốn hóa Thị trường,Mở cửa,Đóng cửa,Cao nhất,Thấp nhất,Thay đổi,% Thay đổi,Khối lượng GD Khớp lệnh,Giá trị GD Khớp lệnh,Khối lượng GD Thỏa thuận,Giá trị GD Thoả thuận
19/09/2019,"2,740","3,330,990",8514000000.0,72,"2,620","2,640","2,760","2,550",-100.0,-3.65,"3,330,990",8514000000.0,-,
18/09/2019,"2,750","2,105,680",5511000000.0,75,"2,680","2,740","2,740","2,560",-10.0,-0.36,"2,105,680",5511000000.0,-,
17/09/2019,"2,950","1,783,220",5016000000.0,75,"2,910","2,750","2,970","2,750",-200.0,-6.78,"1,522,470",4195000000.0,"260,750",821000000.0
16/09/2019,"2,900","2,003,960",5590000000.0,81,"2,900","2,950","2,970","2,700",50.0,1.72,"2,003,960",5590000000.0,-,
13/09/2019,"2,970","3,203,050",9109000000.0,79,"3,010","2,900","3,150","2,770",-70.0,-2.36,"3,203,050",9109000000.0,-,
12/09/2019,"2,780","1,349,020",3914000000.0,81,"2,790","2,970","2,970","2,660",190.0,6.83,"1,349,020",3914000000.0,-,
11/09/2019,"2,740","342,260",940000000.0,76,"2,700","2,780","2,790","2,650",40.0,1.46,"342,260",940000000.0,-,
10/09/2019,"2,800","896,800",2383000000.0,75,"2,800","2,740","2,800","2,610",-60.0,-2.14,"896,800",2383000000.0,-,
09/09/2019,"2,700","520,040",1466000000.0,76,"2,700","2,800","2,880","2,700",100.0,3.7,"520,040",1466000000.0,-,
06/09/2019,"2,900","628,830",1806000000.0,74,"2,920","2,700","2,990","2,700",-200.0,-6.9,"628,830",1806000000.0,-,
05/09/2019,"2,860","373,000",1084000000.0,79,"2,900","2,900","2,960","2,890",40.0,1.4,"373,000",1084000000.0,-,
04/09/2019,"3,040","1,266,450",3605000000.0,78,"3,100","2,860","3,080","2,830",-180.0,-5.92,"1,266,450",3605000000.0,-,
03/09/2019,"3,100","454,820",1382000000.0,83,"3,100","3,040","3,120","3,000",-60.0,-1.94,"454,820",1382000000.0,-,
30/08/2019,"3,130","199,480",603000000.0,85,"3,130","3,100","3,150","3,000",-30.0,-0.96,"199,480",603000000.0,-,
29/08/2019,"3,110","548,920",1723000000.0,85,"3,110","3,130","3,200","2,950",20.0,0.64,"548,920",1723000000.0,-,
28/08/2019,"3,280","1,231,970",3797000000.0,85,"3,160","3,110","3,200","3,060",-170.0,-5.18,"1,231,970",3797000000.0,-,
27/08/2019,"3,300","1,207,670",3780000000.0,90,"3,150","3,280","3,280","3,070",-20.0,-0.61,"1,207,670",3780000000.0,-,
26/08/2019,"3,300","56,240",182000000.0,90,"3,300","3,300","3,340","3,200",,,"56,240",182000000.0,-,
23/08/2019,"3,190","224,590",702000000.0,90,"3,190","3,300","3,300","3,000",110.0,3.45,"224,590",702000000.0,-,
22/08/2019,"3,430","2,356,710",7558000000.0,87,"3,430","3,190","3,480","3,190",-240.0,-7.0,"2,356,710",7558000000.0,-,
21/08/2019,"3,430","199,750",680000000.0,94,"3,310","3,430","3,470","3,310",,,"199,750",680000000.0,-,
20/08/2019,"3,500","230,330",790000000.0,94,"3,400","3,430","3,520","3,300",-70.0,-2.0,"230,330",790000000.0,-,
19/08/2019,"3,550","245,240",850000000.0,96,"3,460","3,500","3,550","3,320",-50.0,-1.41,"245,240",850000000.0,-,
16/08/2019,"3,580","879,310",3005000000.0,97,"3,580","3,550","3,580","3,340",-30.0,-0.84,"879,310",3005000000.0,-,
15/08/2019,"3,600","699,750",2406000000.0,98,"3,590","3,580","3,590","3,370",-20.0,-0.56,"699,750",2406000000.0,-,
14/08/2019,"3,400","1,270,780",4479000000.0,98,"3,400","3,600","3,630","3,350",200.0,5.88,"1,270,780",4479000000.0,-,
13/08/2019,"3,470","297,340",1016000000.0,93,"3,470","3,400","3,500","3,300",-70.0,-2.02,"297,340",1016000000.0,-,
12/08/2019,"3,400","271,050",938000000.0,95,"3,400","3,470","3,510","3,400",70.0,2.06,"271,050",938000000.0,-,
09/08/2019,"3,650","325,530",1112000000.0,93,"3,640","3,400","3,640","3,400",-250.0,-6.85,"325,530",1112000000.0,-,
08/08/2019,"3,600","801,430",2879000000.0,100,"3,590","3,650","3,750","3,400",50.0,1.39,"801,430",2879000000.0,-,
07/08/2019,"3,570","366,400",1312000000.0,98,"3,400","3,600","3,640","3,330",30.0,0.84,"366,400",1312000000.0,-,
06/08/2019,"3,480","887,960",3034000000.0,97,"3,400","3,570","3,650","3,240",90.0,2.59,"887,960",3034000000.0,-,
05/08/2019,"3,540","125,080",433000000.0,95,"3,300","3,480","3,540","3,300",-60.0,-1.69,"125,080",433000000.0,-,
02/08/2019,"3,800","390,190",1384000000.0,97,"3,780","3,540","3,780","3,540",-260.0,-6.84,"390,190",1384000000.0,-,
01/08/2019,"3,860","2,023,570",7406000000.0,104,"3,860","3,800","4,120","3,590",-60.0,-1.55,"2,023,570",7406000000.0,-,
31/07/2019,"3,720","226,970",885000000.0,105,"3,720","3,860","3,960","3,720",140.0,3.76,"226,970",885000000.0,-,
30/07/2019,"4,000","811,660",3078000000.0,102,"3,990","3,720","3,990","3,720",-280.0,-7.0,"811,660",3078000000.0,-,
29/07/2019,"3,800","167,870",654000000.0,109,"4,030","4,000","4,050","3,780",200.0,5.26,"147,870",583000000.0,"20,000",71000000.0
26/07/2019,"3,610","2,781,730",10094000000.0,104,"3,800","3,800","3,860","3,500",190.0,5.26,"1,621,730",6196000000.0,"1,160,000",3898000000.0
25/07/2019,"3,380","1,136,070",4089000000.0,99,"3,200","3,610","3,610","3,200",230.0,6.8,"1,136,070",4089000000.0,-,
24/07/2019,"3,200","455,980",1495000000.0,92,"3,200","3,380","3,400","3,150",180.0,5.63,"455,980",1495000000.0,-,
23/07/2019,"3,230","307,080",988000000.0,87,"3,010","3,200","3,250","3,010",-30.0,-0.93,"307,080",988000000.0,-,
22/07/2019,"3,270","93,240",304000000.0,88,"3,270","3,230","3,350","3,200",-40.0,-1.22,"93,240",304000000.0,-,
19/07/2019,"3,230","148,310",486000000.0,89,"3,350","3,270","3,390","3,200",40.0,1.24,"148,310",486000000.0,-,
18/07/2019,"3,210","617,180",1988000000.0,88,"3,350","3,230","3,300","3,180",20.0,0.62,"617,180",1988000000.0,-,
17/07/2019,"3,140","160,300",520000000.0,88,"3,350","3,210","3,350","3,190",70.0,2.23,"160,300",520000000.0,-,
16/07/2019,"2,940","501,670",1512000000.0,86,"2,940","3,140","3,140","2,930",200.0,6.8,"501,670",1512000000.0,-,
15/07/2019,"2,940","18,720",55000000.0,80,"2,930","2,940","2,940","2,870",,,"18,720",55000000.0,-,
12/07/2019,"2,940","94,560",276000000.0,80,"2,930","2,940","2,940","2,890",,,"94,560",276000000.0,-,
11/07/2019,"2,940","62,880",183000000.0,80,"2,900","2,940","2,940","2,890",,,"62,880",183000000.0,-,
10/07/2019,"2,900","186,080",540000000.0,80,"2,900","2,940","2,940","2,880",40.0,1.38,"186,080",540000000.0,-,
09/07/2019,"2,900","238,510",676000000.0,79,"2,800","2,900","2,900","2,750",,,"238,510",676000000.0,-,
08/07/2019,"2,900","80,360",232000000.0,79,"2,900","2,900","2,900","2,840",,,"80,360",232000000.0,-,
05/07/2019,"2,890","145,660",423000000.0,79,"2,890","2,900","2,920","2,850",10.0,0.35,"145,660",423000000.0,-,
04/07/2019,"2,810","268,730",754000000.0,79,"2,810","2,890","2,890","2,700",80.0,2.85,"268,730",754000000.0,-,
03/07/2019,"3,020","513,490",1468000000.0,77,"3,010","2,810","3,200","2,810",-210.0,-6.95,"513,490",1468000000.0,-,
02/07/2019,"3,000","118,690",356000000.0,82,"2,980","3,020","3,020","2,970",20.0,0.67,"118,690",356000000.0,-,
01/07/2019,"2,980","315,390",944000000.0,82,"2,980","3,000","3,010","2,970",20.0,0.67,"315,390",944000000.0,-,
28/06/2019,"2,990","77,130",224000000.0,81,"2,980","2,980","2,990","2,850",-10.0,-0.33,"77,130",224000000.0,-,
27/06/2019,"2,990","60,090",175000000.0,82,"3,000","2,990","3,000","2,850",,,"60,090",175000000.0,-,
26/06/2019,"2,990","1,371,930",3839000000.0,82,"2,900","2,990","2,990","2,850",,,"71,930",212000000.0,"1,300,000",3627000000.0
25/06/2019,"3,000","37,370",111000000.0,82,"2,840","2,990","3,000","2,840",-10.0,-0.33,"37,370",111000000.0,-,
24/06/2019,"3,020","213,320",615000000.0,82,"3,020","3,000","3,020","2,860",-20.0,-0.66,"107,320",317000000.0,"106,000",298000000.0
21/06/2019,"3,030","218,990",677000000.0,82,"3,020","3,020","3,030","2,950",-10.0,-0.33,"126,990",379000000.0,"92,000",298000000.0
20/06/2019,"3,000","106,350",319000000.0,83,"3,010","3,030","3,030","2,950",30.0,1.0,"106,350",319000000.0,-,
19/06/2019,"3,030","418,560",1195000000.0,82,"3,000","3,000","3,100","2,820",-30.0,-0.99,"418,560",1195000000.0,-,
18/06/2019,"3,250","157,840",492000000.0,83,"3,250","3,030","3,270","3,030",-220.0,-6.77,"157,840",492000000.0,-,
17/06/2019,"3,170","263,590",827000000.0,89,"3,200","3,250","3,260","3,150",80.0,2.52,"179,590",579000000.0,"84,000",248000000.0
14/06/2019,"3,100","324,230",1018000000.0,87,"3,100","3,170","3,250","3,010",70.0,2.26,"324,230",1018000000.0,-,
13/06/2019,"2,940","192,250",582000000.0,85,"2,940","3,100","3,100","2,930",160.0,5.44,"192,250",582000000.0,-,
12/06/2019,"2,940","107,480",302000000.0,80,"2,750","2,940","2,950","2,740",,,"107,480",302000000.0,-,
11/06/2019,"3,160","358,760",1089000000.0,80,"3,050","2,940","3,100","2,940",-220.0,-6.96,"288,760",852000000.0,"70,000",237000000.0
10/06/2019,"3,390","274,010",869000000.0,86,"3,170","3,160","3,450","3,160",-230.0,-6.78,"274,010",869000000.0,-,
07/06/2019,"3,350","49,930",168000000.0,93,"3,400","3,390","3,400","3,350",40.0,1.19,"49,930",168000000.0,-,
06/06/2019,"3,600","145,320",500000000.0,91,"3,420","3,350","3,560","3,350",-250.0,-6.94,"145,320",500000000.0,-,
05/06/2019,"3,650","244,370",848000000.0,98,"3,460","3,600","3,600","3,400",-50.0,-1.37,"244,370",848000000.0,-,
04/06/2019,"3,700","159,080",562000000.0,100,"3,470","3,650","3,660","3,450",-50.0,-1.35,"159,080",562000000.0,-,
03/06/2019,"3,600","320,320",1112000000.0,101,"3,650","3,700","3,700","3,350",100.0,2.78,"320,320",1112000000.0,-,
31/05/2019,"3,750","97,610",343000000.0,98,"3,490","3,600","3,750","3,490",-150.0,-4.0,"97,610",343000000.0,-,
30/05/2019,"3,720","299,680",1045000000.0,102,"3,890","3,750","3,890","3,460",30.0,0.81,"299,680",1045000000.0,-,
29/05/2019,"3,990","917,450",3422000000.0,102,"3,970","3,720","3,970","3,720",-270.0,-6.77,"917,450",3422000000.0,-,
28/05/2019,"4,050","226,740",865000000.0,109,"4,100","3,990","4,100","3,770",-60.0,-1.48,"226,740",865000000.0,-,
27/05/2019,"4,050","50,610",204000000.0,111,"3,900","4,050","4,050","3,900",,,"50,610",204000000.0,-,
24/05/2019,"4,050","168,860",718000000.0,111,"4,050","4,050","4,100","3,820",,,"48,860",198000000.0,"120,000",520000000.0
23/05/2019,"4,130","49,320",197000000.0,111,"4,130","4,050","4,130","3,950",-80.0,-1.94,"49,320",197000000.0,-,
22/05/2019,"4,110","430,930",1749000000.0,113,"4,130","4,130","4,150","3,900",20.0,0.49,"430,930",1749000000.0,-,
21/05/2019,"4,200","146,020",606000000.0,112,"4,120","4,110","4,260","4,110",-90.0,-2.14,"146,020",606000000.0,-,
20/05/2019,"4,290","187,410",803000000.0,115,"4,290","4,200","4,290","4,110",-90.0,-2.1,"151,490",638000000.0,"35,920",165000000.0
17/05/2019,"4,330","422,060",1724000000.0,117,"4,300","4,290","4,300","4,060",-40.0,-0.92,"134,240",564000000.0,"287,820",1160000000.0
16/05/2019,"4,400","516,100",2321000000.0,118,"4,400","4,330","4,400","4,100",-70.0,-1.59,"217,100",916000000.0,"299,000",1405000000.0
15/05/2019,"4,350","1,196,950",4904000000.0,120,"4,330","4,400","4,400","4,050",50.0,1.15,"1,196,950",4904000000.0,-,
14/05/2019,"4,370","171,720",743000000.0,119,"4,390","4,350","4,390","4,210",-20.0,-0.46,"171,720",743000000.0,-,
13/05/2019,"4,500","177,880",773000000.0,119,"4,500","4,370","4,500","4,210",-130.0,-2.89,"177,880",773000000.0,-,
10/05/2019,"4,480","267,820",1206000000.0,123,"4,480","4,500","4,580","4,400",20.0,0.45,"267,820",1206000000.0,-,
09/05/2019,"4,630","62,340",283000000.0,122,"4,460","4,480","4,650","4,460",-150.0,-3.24,"62,340",283000000.0,-,
08/05/2019,"4,400","451,300",2022000000.0,126,"4,500","4,630","4,660","4,500",230.0,5.23,"331,300",1530000000.0,"120,000",492000000.0
07/05/2019,"4,200","400,530",1746000000.0,120,"4,200","4,400","4,450","4,200",200.0,4.76,"400,530",1746000000.0,-,
06/05/2019,"4,090","273,300",1129000000.0,115,"4,070","4,200","4,250","4,010",110.0,2.69,"273,300",1129000000.0,-,
03/05/2019,"4,080","93,070",378000000.0,112,"4,100","4,090","4,100","4,000",10.0,0.25,"93,070",378000000.0,-,
02/05/2019,"4,070","196,410",801000000.0,111,"4,070","4,080","4,090","4,000",10.0,0.25,"196,410",801000000.0,-,
